"","Subject","AgeGroup","Phase","Item_ID","prime_target","PrimeType","TargetSlide.ACC","Sex","Procedure.Block.","Trial","picture1","picture2","PracticeSlide.ACC","PracticeSlide.CRESP","richtig","Sortiernummer","TargetSlide.CRESP","testpic1","testpic2","text"
"1747",41,"9",2,31,2,1,0,0,"test",25,"","",NA,"","{+}",25,"{+}","bilder/Queen hugging Doctor.bmp","bilder/Doctor hugging Queen.bmp","Wo ist die Königin, die die Ärztin umarmt"
"1748",41,"9",2,1026,10,1,1,0,"test",26,"","",NA,"","{+}",26,"{+}","bilder/woman listens to radio 2.bmp","bilder/woman listens to radio.bmp","Wo hört die Frau Radio"
"1749",41,"9",2,510,1,1,1,0,"test",27,"","",NA,"","{+}",27,"{+}","bilder/Woman combing Ballerina.bmp","bilder/Woman splashing Ballerina.bmp","Wo ist die Ballerina, die die Frau bespritzt"
"1750",41,"9",2,22,2,1,0,0,"test",28,"","",NA,"","4",28,"4","bilder/Girl pushing granny.bmp","bilder/Granny pushing Girl.bmp","Wo ist die Großmutter, die das Mädchen schubst"
"1751",41,"9",2,1027,10,1,1,0,"test",29,"","",NA,"","4",29,"4","bilder/girl prods man with ruler HA.bmp","bilder/girl prods man with ruler LA.bmp","Wo ist das Mädchen mit dem lineal?"
"1752",41,"9",2,1022,10,1,1,0,"test",30,"","",NA,"","{+}",30,"{+}","bilder/man reads newspaper 2.bmp","bilder/man reads newspaper.bmp","Wo liest der Mann die Zeitung?"
"1753",41,"9",2,509,1,1,1,0,"test",31,"","",NA,"","4",31,"4","bilder/Witch waking Photographer.bmp","bilder/Witch kissing Photographer.bmp","Wo ist die Fotografin, die die Hexe weckt"
"1754",41,"9",2,30,2,1,0,0,"test",32,"","",NA,"","{+}",32,"{+}","bilder/Queen splashing Granny.bmp","bilder/Granny splashing Queen.bmp","Wo ist die Königin, die die Großmutter bespritzt"
"1755",41,"9",2,1023,10,1,1,0,"test",33,"","",NA,"","{+}",33,"{+}","bilder/doctor talks on phone 2.bmp","bilder/doctor talks on phone.bmp","Wo telefoniert der Doktor"
"1756",41,"9",2,508,1,1,1,0,"test",34,"","",NA,"","4",34,"4","bilder/Doctor pushing Queen.bmp","bilder/Doctor hugging Queen.bmp","Wo ist die Königin, die die Ärztin schubst"
"1757",41,"9",2,33,2,1,0,0,"test",35,"","",NA,"","4",35,"4","bilder/Painter kissing Nurse.bmp","bilder/Nurse kissing Painter.bmp","Wo ist die Krankenschwester, die die Malerin küsst"
"1758",41,"9",2,1025,10,1,1,0,"test",36,"","",NA,"","{+}",36,"{+}","bilder/grandpa reads book to boy 2.bmp","bilder/grandpa reads book to boy.bmp","Wo liest der Großvater dem Jungen vor"
"1759",41,"9",2,1032,10,1,1,0,"test",37,"","",NA,"","4",37,"4","bilder/woman cuts cake.bmp","bilder/man cutting cake.bmp","Wo schneidet die Frau den Kuchen?"
"1760",41,"9",2,507,1,1,1,0,"test",38,"","",NA,"","{+}",38,"{+}","bilder/Painter waking Nurse.bmp","bilder/Painter hugging Nurse.bmp","Wo ist die Krankenschwester, die die Malerin umarmt"
"1761",41,"9",2,23,2,1,0,0,"test",39,"","",NA,"","{+}",39,"{+}","bilder/Child combing Painter.bmp","bilder/Painter combing Child.bmp","Wo ist das Kind, das die Malerin kämmt"
"1762",41,"9",2,1021,10,1,1,0,"test",40,"","",NA,"","4",40,"4","bilder/boy plays with dog.bmp","bilder/boy plays with dog2.bmp","Wo spielt der Junge mit dem Hund"
"1763",41,"9",2,501,1,1,1,0,"test",41,"","",NA,"","4",41,"4","bilder/Ballerina kissing Doctor.bmp","bilder/Ballerina pushing Doctor.bmp","Wo ist die Ärztin, die die Ballerina küsst?"
"1764",41,"9",2,5,2,1,0,0,"test",42,"","",NA,"","{+}",42,"{+}","bilder/13a.bmp","bilder/13b.bmp","Wo ist das Kind, das die Königin schubst?"
"1765",41,"9",2,1001,10,1,1,0,"test",43,"","",NA,"","4",43,"4","bilder/boy laughing.bmp","bilder/boy laughing2.bmp","Wo lacht der Junge?"
"1766",41,"9",2,505,1,1,1,0,"test",44,"","",NA,"","{+}",44,"{+}","bilder/Girl waking Painter.bmp","bilder/Girl combing Painter.bmp","Wo ist die Malerin, die das Mädchen kämmt?"
"1767",41,"9",2,2,2,1,0,0,"test",45,"","",NA,"","4",45,"4","bilder/Witch kissing Photographer.bmp","bilder/Photographer kissing Witch.bmp","Wo ist die Fotografin, die die Hexe küsst?"
"1768",41,"9",2,1011,10,1,1,0,"test",46,"","",NA,"","{+}",46,"{+}","bilder/grandpa waving chef2.bmp","bilder/grandpa waving chef.bmp","Wo winkt der Großvater dem Koch?"
"1769",41,"9",2,506,1,1,1,0,"test",47,"","",NA,"","4",47,"4","bilder/Singer pushing Witch.bmp","bilder/Singer combing Witch.bmp","Wo ist die Hexe, die die Sängerin schubst?"
"1770",41,"9",2,6,2,1,0,0,"test",48,"","",NA,"","{+}",48,"{+}","bilder/Doctor waking Ballerina.bmp","bilder/Ballerina waking Doctor.bmp","Wo ist die Ärztin, die die Ballerina weckt?"
"1771",41,"9",2,1007,10,1,1,0,"test",49,"","",NA,"","{+}",49,"{+}","bilder/girl riding bike2.bmp","bilder/girl riding bike.bmp","Wo fährt das Mädchen mit dem Fahrrad?"
"1772",41,"9",2,504,1,1,1,0,"test",50,"","",NA,"","{+}",50,"{+}","bilder/Nurse kissing Child.bmp","bilder/Nurse splashing Child.bmp","Wo ist das Kind, das die Krankenschwester bespritzt?"
"1773",41,"9",2,12,2,1,0,0,"test",51,"","",NA,"","4",51,"4","bilder/50b.bmp","bilder/50a.bmp","Wo ist die Frau, die das Mädchen umarmt?"
"1774",41,"9",2,1010,10,1,1,0,"test",52,"","",NA,"","4",52,"4","bilder/grandpa dancing.bmp","bilder/grandpa dancing2.bmp","Wo tanzt der Großvater?"
"1775",41,"9",2,502,1,1,1,0,"test",53,"","",NA,"","{+}",53,"{+}","bilder/Photographer splashing Granny.bmp","bilder/Photographer hugging Granny.bmp","Wo ist die Großmutter, die die Fotografin umarmt?"
"1776",41,"9",2,17,2,1,0,0,"test",54,"","",NA,"","4",54,"4","bilder/Granny combing Woman.bmp","bilder/Woman combing Granny.bmp","Wo ist die Frau, die die Großmutter kämmt?"
"1777",41,"9",2,1008,10,1,1,0,"test",55,"","",NA,"","4",55,"4","bilder/girl tickling boy with feather HA.bmp","bilder/girl talks to boy with tube LA.bmp","Wo kitzelt das Mädchen den Jungen?"
"1778",41,"9",2,1013,10,1,1,0,"test",56,"","",NA,"","{+}",56,"{+}","bilder/man cutting cake2.bmp","bilder/man cutting cake.bmp","Wo schneidet der Mann den Kuchen?"
"1779",41,"9",2,503,1,1,1,0,"test",57,"","",NA,"","4",57,"4","bilder/Queen waking Woman.bmp","bilder/Queen hugging Woman.bmp","Wo ist die Frau, die die Königin weckt?"
"1780",41,"9",2,8,2,1,0,0,"test",58,"","",NA,"","{+}",58,"{+}","bilder/25a.bmp","bilder/25b.bmp","Wo ist die Sängerin, die das Mädchen bespritzt?"
"1781",41,"9",3,1020,10,1,1,0,"test",59,"","",NA,"","{+}",59,"{+}","bilder/grandpa bathing 2.bmp","bilder/grandpa bathing.bmp","Wo badet der Großvater"
"1782",41,"9",3,32,2,1,0,0,"test",60,"","",NA,"","4",60,"4","bilder/Singer splashing Photographer.bmp","bilder/Photographer splashing Singer.bmp","Wo ist die Fotografin, die die Sängerin bespritzt"
"1783",41,"9",3,24,2,1,0,0,"test",61,"","",NA,"","{+}",61,"{+}","bilder/Singer combing Ballerina.bmp","bilder/Ballerina combing Singer.bmp","Wo ist die Sängerin, die die Ballerina kämmt"
"1784",41,"9",3,1019,10,1,1,0,"test",62,"","",NA,"","4",62,"4","bilder/man sleeps.bmp","bilder/man sleeps 2.bmp","Wo schläft der Mann"
"1785",41,"9",3,28,2,1,0,0,"test",63,"","",NA,"","4",63,"4","bilder/Woman kissing Nurse.bmp","bilder/Nurse kissing Woman.bmp","Wo ist die Krankenschwester, die die Frau küsst"
"1786",41,"9",3,19,2,1,1,0,"test",64,"","",NA,"","{+}",64,"{+}","bilder/Doctor hugging Witch.bmp","bilder/Witch hugging doctor.bmp","Wo ist die Ärztin, die die Hexe umarmt"
"1787",41,"9",3,1018,10,1,1,0,"test",65,"","",NA,"","4",65,"4","bilder/grandpa waves chef.bmp","bilder/grandpa waves woman.bmp","Wo grüßt der Großvater den Koch"
"1788",41,"9",3,1017,10,1,1,0,"test",66,"","",NA,"","{+}",66,"{+}","bilder/girl helps grandma 2.bmp","bilder/girl helps grandma.bmp","Wo hilft das Mädchen der Großmutter"
"1789",41,"9",3,29,2,1,0,0,"test",67,"","",NA,"","4",67,"4","bilder/Ballerina waking Girl.bmp","bilder/Girl waking Ballerina.bmp","Wo ist das Mädchen, das die Ballerina weckt"
"1790",41,"9",3,36,2,1,0,0,"test",68,"","",NA,"","{+}",68,"{+}","bilder/Woman pushing Granny.bmp","bilder/Granny pushing Woman.bmp","Wo ist die Frau, die die Großmutter schubst"
"1791",41,"9",3,1006,10,1,1,0,"test",69,"","",NA,"","{+}",69,"{+}","bilder/girl combing hair2.bmp","bilder/girl combing hair.bmp","Wo kämmt sich das Mädchen die Haare"
"1792",41,"9",3,15,2,1,0,0,"test",70,"","",NA,"","{+}",70,"{+}","bilder/Witch waking Nurse.bmp","bilder/Nurse waking Witch.bmp","Wo ist die Hexe, die die Krankenschwester weckt?"
"1793",41,"9",3,16,2,1,0,0,"test",71,"","",NA,"","4",71,"4","bilder/49b.bmp","bilder/49a.bmp","Wo ist die Sängerin, die das Kind umarmt?"
"1794",41,"9",3,1004,10,1,1,0,"test",72,"","",NA,"","4",72,"4","bilder/chef carrying cake.bmp","bilder/chef carrying cake2.bmp","Wo ist der Koch mit dem Kuchen?"
"1795",41,"9",3,1012,10,1,1,0,"test",73,"","",NA,"","{+}",73,"{+}","bilder/man combing boy2.bmp","bilder/man combing boy.bmp","Wo kämmt der Mann den Jungen?"
"1796",41,"9",3,13,2,1,0,0,"test",74,"","",NA,"","4",74,"4","bilder/36b.bmp","bilder/36a.bmp","Wo ist die Großmutter, die die Königin küsst?"
"1797",41,"9",3,14,2,1,0,0,"test",75,"","",NA,"","4",75,"4","bilder/Painter pushing Ballerina.bmp","bilder/Ballerina pushing Painter.bmp","Wo ist die Ballerina, die die Malerin schubst?"
"1798",41,"9",3,1003,10,1,1,0,"test",76,"","",NA,"","4",76,"4","bilder/cat chasing cat2.bmp","bilder/cat chasing cat.bmp","Wo jagt der Hund die Katze?"
"1799",41,"9",3,3,2,1,0,0,"test",77,"","",NA,"","{+}",77,"{+}","bilder/Painter splashing Doctor.bmp","bilder/Doctor splashing painter.bmp","Wo ist die Malerin, die die Ärztin bespritzt?"
"1800",41,"9",3,4,2,1,0,0,"test",78,"","",NA,"","{+}",78,"{+}","bilder/Nurse combing Photographer.bmp","bilder/Photographer combing nurse.bmp","Wo ist die Krankenschwester, die die Fotografin kämmt?"
"1813",42,"9",1,32,2,1,0,1,"test",1,"","",NA,"","4",1,"4","bilder/Singer splashing Photographer.bmp","bilder/Photographer splashing Singer.bmp","Wo ist die Fotografin, die die Sängerin bespritzt"
"1814",42,"9",1,19,2,1,0,1,"test",2,"","",NA,"","{+}",2,"{+}","bilder/Doctor hugging Witch.bmp","bilder/Witch hugging doctor.bmp","Wo ist die Ärztin, die die Hexe umarmt"
"1815",42,"9",1,1031,10,1,1,1,"test",3,"","",NA,"","4",3,"4","bilder/girl drinks.bmp","bilder/girl drinks 2.bmp","Wo trinkt das Mädchen"
"1816",42,"9",1,28,2,1,0,1,"test",4,"","",NA,"","4",4,"4","bilder/Woman kissing Nurse.bmp","bilder/Nurse kissing Woman.bmp","Wo ist die Krankenschwester, die die Frau küsst"
"1817",42,"9",1,24,2,1,0,1,"test",5,"","",NA,"","{+}",5,"{+}","bilder/Singer combing Ballerina.bmp","bilder/Ballerina combing Singer.bmp","Wo ist die Sängerin, die die Ballerina kämmt"
"1818",42,"9",1,1030,10,1,1,1,"test",6,"","",NA,"","{+}",6,"{+}","bilder/grandpa talks to granddaughter 2.bmp","bilder/grandpa talks to granddaughter.bmp","Wo spricht der Großvater mit dem Mädchen"
"1819",42,"9",1,1029,10,1,1,1,"test",7,"","",NA,"","{+}",7,"{+}","bilder/nurse boy.bmp","bilder/nurse talks on phone.bmp","Wo telefoniert die Krankenschwester"
"1820",42,"9",1,29,2,1,0,1,"test",8,"","",NA,"","4",8,"4","bilder/Ballerina waking Girl.bmp","bilder/Girl waking Ballerina.bmp","Wo ist das Mädchen, das die Ballerina weckt"
"1821",42,"9",1,36,2,1,0,1,"test",9,"","",NA,"","{+}",9,"{+}","bilder/Woman pushing Granny.bmp","bilder/Granny pushing Woman.bmp","Wo ist die Frau, die die Großmutter schubst"
"1822",42,"9",1,1028,10,1,1,1,"test",10,"","",NA,"","4",10,"4","bilder/girl shaking.bmp","bilder/girl shaking 2.bmp","Wo zittert das Mädchen"
"1823",42,"9",1,15,2,1,0,1,"test",11,"","",NA,"","{+}",11,"{+}","bilder/Witch waking Nurse.bmp","bilder/Nurse waking Witch.bmp","Wo ist die Hexe, die die Krankenschwester weckt?"
"1824",42,"9",1,16,2,1,0,1,"test",12,"","",NA,"","4",12,"4","bilder/49b.bmp","bilder/49a.bmp","Wo ist die Sängerin, die das Kind umarmt?"
"1825",42,"9",1,1005,10,1,1,1,"test",13,"","",NA,"","{+}",13,"{+}","bilder/clown purple.bmp","bilder/clown yellow.bmp","Wo ist der Clown mit den gelben Haaren?"
"1826",42,"9",1,13,2,1,0,1,"test",14,"","",NA,"","4",14,"4","bilder/36b.bmp","bilder/36a.bmp","Wo ist die Großmutter, die die Königin küsst?"
"1827",42,"9",1,14,2,1,0,1,"test",15,"","",NA,"","4",15,"4","bilder/Painter pushing Ballerina.bmp","bilder/Ballerina pushing Painter.bmp","Wo ist die Ballerina, die die Malerin schubst?"
"1828",42,"9",1,1009,10,1,1,1,"test",16,"","",NA,"","{+}",16,"{+}","bilder/granny carrying shopping bags2.bmp","bilder/granny carrying shopping bags.bmp","Wo ist die Großmutter mit den Einkaufsbeuteln?"
"1829",42,"9",1,1002,10,1,1,1,"test",17,"","",NA,"","4",17,"4","bilder/boy eating apple.bmp","bilder/boy eating apple2.bmp","Wo ist der Junge mit dem Apfel?"
"1830",42,"9",1,3,2,1,0,1,"test",18,"","",NA,"","{+}",18,"{+}","bilder/Painter splashing Doctor.bmp","bilder/Doctor splashing painter.bmp","Wo ist die Malerin, die die Ärztin bespritzt?"
"1831",42,"9",1,4,2,1,0,1,"test",19,"","",NA,"","{+}",19,"{+}","bilder/Nurse combing Photographer.bmp","bilder/Photographer combing nurse.bmp","Wo ist die Krankenschwester, die die Fotografin kämmt?"
"1832",42,"9",1,1016,10,1,1,1,"test",20,"","",NA,"","4",20,"4","bilder/chef sitting at table.bmp","bilder/chef sitting at table2.bmp","Wo sitzt der Koch am Tisch?"
"1833",42,"9",2,512,1,1,1,1,"test",21,"","",NA,"","{+}",21,"{+}","bilder/Granny pushing Singer.bmp","bilder/Granny combing Singer.bmp","Wo ist die Sängerin, die die Großmutter kämmt"
"1834",42,"9",2,20,2,1,0,1,"test",22,"","",NA,"","4",22,"4","bilder/Photographer splashing Ballerina.bmp","bilder/Ballerina splashing Photographer.bmp","Wo ist die Ballerina, die die Fotografin bespritzt"
"1835",42,"9",2,1026,10,1,1,1,"test",23,"","",NA,"","{+}",23,"{+}","bilder/woman listens to radio 2.bmp","bilder/woman listens to radio.bmp","Wo hört die Frau Radio"
"1836",42,"9",2,511,1,1,0,1,"test",24,"","",NA,"","4",24,"4","bilder/Child kissing Girl.bmp","bilder/Child splashing Girl.bmp","Wo ist das Mädchen, das das Kind küsst"
"1837",42,"9",2,25,2,1,0,1,"test",25,"","",NA,"","4",25,"4","bilder/Painter hugging Queen.bmp","bilder/Queen hugging Painter.bmp","Wo ist die Königin, die die Malerin umarmt"
"1838",42,"9",2,1025,10,1,1,1,"test",26,"","",NA,"","{+}",26,"{+}","bilder/grandpa reads book to boy 2.bmp","bilder/grandpa reads book to boy.bmp","Wo liest der Großvater dem Jungen vor"
"1839",42,"9",2,510,1,1,0,1,"test",27,"","",NA,"","{+}",27,"{+}","bilder/Woman combing Ballerina.bmp","bilder/Woman splashing Ballerina.bmp","Wo ist die Ballerina, die die Frau bespritzt"
"1840",42,"9",2,26,2,1,0,1,"test",28,"","",NA,"","{+}",28,"{+}","bilder/Doctor combing Witch.bmp","bilder/Witch combing Doctor.bmp","Wo ist die Ärztin, die die Hexe kämmt"
"1841",42,"9",2,1027,10,1,1,1,"test",29,"","",NA,"","4",29,"4","bilder/girl prods man with ruler HA.bmp","bilder/girl prods man with ruler LA.bmp","Wo ist das Mädchen mit dem lineal?"
"1842",42,"9",2,1024,10,1,1,1,"test",30,"","",NA,"","4",30,"4","bilder/grandma with handbag waves man.bmp","bilder/grandma with handbag waves man 2.bmp","Wo ist die Großmutter mit der Handtasche"
"1843",42,"9",2,509,1,1,0,1,"test",31,"","",NA,"","4",31,"4","bilder/Witch waking Photographer.bmp","bilder/Witch kissing Photographer.bmp","Wo ist die Fotografin, die die Hexe weckt"
"1844",42,"9",2,34,2,1,0,1,"test",32,"","",NA,"","{+}",32,"{+}","bilder/Child kissing Nurse.bmp","bilder/Nurse kissing Child.bmp","Wo ist das Kind, das die Krankenschwester küsst"
"1845",42,"9",2,1023,10,1,1,1,"test",33,"","",NA,"","{+}",33,"{+}","bilder/doctor talks on phone 2.bmp","bilder/doctor talks on phone.bmp","Wo telefoniert der Doktor"
"1846",42,"9",2,508,1,1,0,1,"test",34,"","",NA,"","4",34,"4","bilder/Doctor pushing Queen.bmp","bilder/Doctor hugging Queen.bmp","Wo ist die Königin, die die Ärztin schubst"
"1847",42,"9",2,27,2,1,0,1,"test",35,"","",NA,"","{+}",35,"{+}","bilder/Singer waking Photographer.bmp","bilder/Photographer waking Singer.bmp","Wo ist die Sängerin, die die Fotografin weckt"
"1848",42,"9",2,1021,10,1,0,1,"test",36,"","",NA,"","4",36,"4","bilder/boy plays with dog.bmp","bilder/boy plays with dog2.bmp","Wo spielt der Junge mit dem Hund"
"1849",42,"9",2,1032,10,1,1,1,"test",37,"","",NA,"","4",37,"4","bilder/woman cuts cake.bmp","bilder/man cutting cake.bmp","Wo schneidet die Frau den Kuchen?"
"1850",42,"9",2,507,1,1,0,1,"test",38,"","",NA,"","{+}",38,"{+}","bilder/Painter waking Nurse.bmp","bilder/Painter hugging Nurse.bmp","Wo ist die Krankenschwester, die die Malerin umarmt"
"1851",42,"9",2,21,2,1,0,1,"test",39,"","",NA,"","4",39,"4","bilder/Girl pushing Woman.bmp","bilder/Woman pushing Girl.bmp","Wo ist die Frau, die das Mädchen schubst"
"1852",42,"9",2,1022,10,1,1,1,"test",40,"","",NA,"","{+}",40,"{+}","bilder/man reads newspaper 2.bmp","bilder/man reads newspaper.bmp","Wo liest der Mann die Zeitung?"
"1853",42,"9",2,501,1,1,0,1,"test",41,"","",NA,"","4",41,"4","bilder/Ballerina kissing Doctor.bmp","bilder/Ballerina pushing Doctor.bmp","Wo ist die Ärztin, die die Ballerina küsst?"
"1854",42,"9",2,11,2,1,0,1,"test",42,"","",NA,"","4",42,"4","bilder/30b.bmp","bilder/30a.bmp","Wo ist die Malerin, die die Großmutter weckt?"
"1855",42,"9",2,1001,10,1,1,1,"test",43,"","",NA,"","4",43,"4","bilder/boy laughing.bmp","bilder/boy laughing2.bmp","Wo lacht der Junge?"
"1856",42,"9",2,505,1,1,0,1,"test",44,"","",NA,"","{+}",44,"{+}","bilder/Girl waking Painter.bmp","bilder/Girl combing Painter.bmp","Wo ist die Malerin, die das Mädchen kämmt?"
"1857",42,"9",2,1,2,1,0,1,"test",45,"","",NA,"","{+}",45,"{+}","bilder/15a.bmp","bilder/15b.bmp","Wo ist die Krankenschwester, die die Ballerina umarmt?"
"1858",42,"9",2,1011,10,1,1,1,"test",46,"","",NA,"","{+}",46,"{+}","bilder/grandpa waving chef2.bmp","bilder/grandpa waving chef.bmp","Wo winkt der Großvater dem Koch?"
"1859",42,"9",2,506,1,1,0,1,"test",47,"","",NA,"","4",47,"4","bilder/Singer pushing Witch.bmp","bilder/Singer combing Witch.bmp","Wo ist die Hexe, die die Sängerin schubst?"
"1860",42,"9",2,7,2,1,0,1,"test",48,"","",NA,"","4",48,"4","bilder/21b.bmp","bilder/21a.bmp","Wo ist die Königin, die das Kind kämmt?"
"1861",42,"9",2,1007,10,1,1,1,"test",49,"","",NA,"","{+}",49,"{+}","bilder/girl riding bike2.bmp","bilder/girl riding bike.bmp","Wo fährt das Mädchen mit dem Fahrrad?"
"1862",42,"9",2,504,1,1,0,1,"test",50,"","",NA,"","{+}",50,"{+}","bilder/Nurse kissing Child.bmp","bilder/Nurse splashing Child.bmp","Wo ist das Kind, das die Krankenschwester bespritzt?"
"1863",42,"9",2,9,2,1,0,1,"test",51,"","",NA,"","{+}",51,"{+}","bilder/11a.bmp","bilder/11b.bmp","Wo ist das Mädchen, das die Sängerin küsst?"
"1864",42,"9",2,1010,10,1,1,1,"test",52,"","",NA,"","4",52,"4","bilder/grandpa dancing.bmp","bilder/grandpa dancing2.bmp","Wo tanzt der Großvater?"
"1865",42,"9",2,502,1,1,0,1,"test",53,"","",NA,"","{+}",53,"{+}","bilder/Photographer splashing Granny.bmp","bilder/Photographer hugging Granny.bmp","Wo ist die Großmutter, die die Fotografin umarmt?"
"1866",42,"9",2,18,2,1,0,1,"test",54,"","",NA,"","{+}",54,"{+}","bilder/Witch splashing Woman.bmp","bilder/Woman splashing Witch.bmp","Wo ist die Hexe, die die Frau bespritzt?"
"1867",42,"9",2,1008,10,1,1,1,"test",55,"","",NA,"","4",55,"4","bilder/girl tickling boy with feather HA.bmp","bilder/girl talks to boy with tube LA.bmp","Wo kitzelt das Mädchen den Jungen?"
"1868",42,"9",2,1013,10,1,1,1,"test",56,"","",NA,"","{+}",56,"{+}","bilder/man cutting cake2.bmp","bilder/man cutting cake.bmp","Wo schneidet der Mann den Kuchen?"
"1869",42,"9",2,503,1,1,0,1,"test",57,"","",NA,"","4",57,"4","bilder/Queen waking Woman.bmp","bilder/Queen hugging Woman.bmp","Wo ist die Frau, die die Königin weckt?"
"1870",42,"9",2,10,2,1,0,1,"test",58,"","",NA,"","4",58,"4","bilder/14b.bmp","bilder/14a.bmp","Wo ist die Fotografin, die die Ärztin schubst?"
"1871",42,"9",3,1020,10,1,1,1,"test",59,"","",NA,"","{+}",59,"{+}","bilder/grandpa bathing 2.bmp","bilder/grandpa bathing.bmp","Wo badet der Großvater"
"1872",42,"9",3,30,2,1,0,1,"test",60,"","",NA,"","{+}",60,"{+}","bilder/Queen splashing Granny.bmp","bilder/Granny splashing Queen.bmp","Wo ist die Königin, die die Großmutter bespritzt"
"1873",42,"9",3,35,2,1,0,1,"test",61,"","",NA,"","4",61,"4","bilder/Child waking Witch.bmp","bilder/Witch waking Child.bmp","Wo ist die Hexe, die das Kind weckt"
"1874",42,"9",3,1019,10,1,1,1,"test",62,"","",NA,"","4",62,"4","bilder/man sleeps.bmp","bilder/man sleeps 2.bmp","Wo schläft der Mann"
"1875",42,"9",3,31,2,1,0,1,"test",63,"","",NA,"","{+}",63,"{+}","bilder/Queen hugging Doctor.bmp","bilder/Doctor hugging Queen.bmp","Wo ist die Königin, die die Ärztin umarmt"
"1876",42,"9",3,22,2,1,0,1,"test",64,"","",NA,"","4",64,"4","bilder/Girl pushing granny.bmp","bilder/Granny pushing Girl.bmp","Wo ist die Großmutter, die das Mädchen schubst"
"1877",42,"9",3,1018,10,1,1,1,"test",65,"","",NA,"","4",65,"4","bilder/grandpa waves chef.bmp","bilder/grandpa waves woman.bmp","Wo grüßt der Großvater den Koch"
"1878",42,"9",3,1017,10,1,1,1,"test",66,"","",NA,"","{+}",66,"{+}","bilder/girl helps grandma 2.bmp","bilder/girl helps grandma.bmp","Wo hilft das Mädchen der Großmutter"
"1879",42,"9",3,33,2,1,0,1,"test",67,"","",NA,"","4",67,"4","bilder/Painter kissing Nurse.bmp","bilder/Nurse kissing Painter.bmp","Wo ist die Krankenschwester, die die Malerin küsst"
"1880",42,"9",3,23,2,1,0,1,"test",68,"","",NA,"","{+}",68,"{+}","bilder/Child combing Painter.bmp","bilder/Painter combing Child.bmp","Wo ist das Kind, das die Malerin kämmt"
"1881",42,"9",3,1006,10,1,1,1,"test",69,"","",NA,"","{+}",69,"{+}","bilder/girl combing hair2.bmp","bilder/girl combing hair.bmp","Wo kämmt sich das Mädchen die Haare"
